payment_id,customer_id,merchant_id,merchant_category,merchant_risk_tier,timestamp,amount_inr,method,device_id,ip_address,is_new_customer,billing_shipping_mismatch,customer_txn_count_24h,device_txn_count_1h,ip_txn_count_1h,is_fraud,spike_event_id,split,proba,pred
pay_5d0830ca522348,cust_002967,mch_0240,gaming,low,2026-08-01 05:29:18.000000000,4281.58,card,dev_4391fe9484,201.116.16.12,1,0,1,0,0,0,,train,0.15125175,0
pay_deff902fb83d4b,cust_002815,mch_0000,ecommerce,low,2026-08-01 05:29:29.000000000,694.95,upi,dev_ff1ae3f80a,194.78.170.18,0,0,1,0,0,0,,train,0.006884641,0
pay_fffd3863414b40,cust_002099,mch_0168,travel,low,2026-08-01 05:34:02.000000000,3799.99,card,dev_09caa59fe7,93.128.240.219,1,0,1,0,0,0,,train,0.040508512,0
pay_e313844fdf3b40,cust_002451,mch_0106,saas,low,2026-08-01 05:34:24.000000000,712.05,card,dev_486d3a7b46,149.216.222.64,0,0,1,0,0,0,,train,0.0028250592,0
pay_16d5276a1cdb45,cust_008579,mch_0209,utilities,medium,2026-08-01 05:35:44.000000000,531.2,upi,dev_c409f2b41b,104.64.14.36,1,0,1,0,0,0,,train,0.012874148,0
pay_5b330c791b5d4e,cust_002198,mch_0226,saas,medium,2026-08-01 05:37:33.000000000,906.55,upi,dev_0a2684c635,157.232.42.159,0,0,1,0,0,0,,train,0.018190391,0
pay_9b6c278e5e7948,cust_007460,mch_0062,gaming,low,2026-08-01 05:39:34.000000000,589.11,upi,dev_d00288d1d3,76.116.117.178,0,0,1,0,0,0,,train,0.002737757,0
pay_dcc32c4f9d6841,cust_000213,mch_0110,utilities,medium,2026-08-01 05:40:21.000000000,1013.45,upi,dev_7f7c61717f,111.254.90.75,0,0,1,0,0,0,,train,0.015893573,0
pay_dce221e5bb184b,cust_006308,mch_0099,travel,medium,2026-08-01 05:41:21.000000000,109.91,card,dev_e5b09e5fd0,101.250.200.145,0,1,1,0,0,0,,train,0.0031506917,0
pay_5b0986ffa54349,cust_004364,mch_0056,food_delivery,low,2026-08-01 05:41:36.000000000,523.42,upi,dev_dfc6ea7a2b,52.19.74.7,0,0,1,0,0,0,,train,0.00087326486,0
pay_2dccc3e175dd41,cust_007247,mch_0133,gaming,low,2026-08-01 05:42:38.000000000,156.96,emi,dev_af49472d15,52.216.5.185,0,0,1,0,0,0,,train,0.0013663878,0
pay_b507df5f40bc40,cust_003284,mch_0194,gaming,medium,2026-08-01 05:42:39.000000000,2255.25,upi,dev_7b23aa906a,20.160.232.48,0,1,1,0,0,0,,train,0.13416958,0
pay_21b8bf72f10349,cust_004946,mch_0002,saas,medium,2026-08-01 05:42:40.000000000,1536.04,card,dev_45d45c0444,19.34.207.58,0,0,1,0,0,0,,train,0.015183863,0
pay_0b8d771a893946,cust_000338,mch_0045,saas,low,2026-08-01 05:44:35.000000000,371.91,upi,dev_7e00d4bc13,13.146.163.84,0,0,1,0,0,0,,train,0.0011187525,0
pay_fca22813ad9e45,cust_007735,mch_0136,education,high,2026-08-01 05:50:47.000000000,805.8,upi,dev_b656824050,83.135.206.111,0,0,1,0,0,0,,train,0.06063132,0
pay_7a6659b2bb014b,cust_000001,mch_0199,saas,low,2026-08-01 05:52:10.000000000,564.78,upi,dev_69ec869178,202.168.43.140,0,0,1,0,0,0,,train,0.007877091,0
pay_371a529b900a4b,cust_001488,mch_0159,travel,low,2026-08-01 05:53:09.000000000,57.87,wallet,dev_e0b765ea4b,166.235.29.229,0,0,1,0,0,0,,train,0.00030784344,0
pay_9e3ac020f47e44,cust_006494,mch_0131,utilities,medium,2026-08-01 05:55:22.000000000,2404.18,card,dev_1467e442af,19.123.142.149,0,0,1,0,0,0,,train,0.018579189,0
pay_209dd8e9c2404a,cust_002062,mch_0244,saas,low,2026-08-01 05:57:31.000000000,462.11,card,dev_bd06b32472,99.193.176.35,0,0,1,0,0,0,,train,0.0022970648,0
pay_536dc4a7ec3943,cust_006883,mch_0198,utilities,low,2026-08-01 06:00:14.000000000,579.35,upi,dev_ab7544ce30,215.147.90.41,0,1,1,0,0,0,,train,0.045682926,0
pay_6b3c7366006046,cust_004054,mch_0082,food_delivery,low,2026-08-01 06:01:15.715757675,197.77,card,dev_9b4f42efb7,165.156.240.176,0,0,1,0,0,0,,train,0.0031761942,0
pay_1c3b446bcbac4d,cust_008067,mch_0092,utilities,high,2026-08-01 06:02:25.706654961,1629.73,wallet,dev_c6ab8a9629,121.196.172.73,0,0,1,0,0,0,,train,0.008139097,0
pay_70d80bbea60348,cust_005437,mch_0152,gaming,medium,2026-08-01 06:02:49.000000000,1245.34,upi,dev_a8603f25b4,116.220.242.97,0,0,1,0,0,0,,train,0.021805543,0
pay_4de935574cfe4a,cust_006480,mch_0231,gaming,low,2026-08-01 06:03:35.000000000,724.67,card,dev_1743193b7d,113.252.34.81,0,0,1,0,0,0,,train,0.0023928497,0
pay_91607d88028a44,cust_003540,mch_0183,travel,low,2026-08-01 06:04:11.000000000,1703.39,upi,dev_022a1818df,72.222.63.209,0,0,1,0,0,0,,train,0.0570695,0
pay_115ca6500e8445,cust_004703,mch_0159,travel,low,2026-08-01 06:04:57.000000000,226.61,upi,dev_375c2059d2,36.79.171.225,0,0,1,0,0,0,,train,0.010464034,0
pay_503c2958f8884d,cust_007616,mch_0213,food_delivery,low,2026-08-01 06:05:04.429060676,412.25,card,dev_e9773f6fb9,132.174.102.148,1,0,1,0,0,0,,train,0.0044016424,0
pay_65b0d635325c4d,cust_007431,mch_0217,utilities,low,2026-08-01 06:05:22.000000000,1158.41,upi,dev_dd5855bc04,158.92.199.170,0,0,1,0,0,0,,train,0.0055015073,0
pay_0677d59e06e84d,cust_004054,mch_0082,food_delivery,low,2026-08-01 06:05:39.377649501,58.85,card,dev_9b4f42efb7,165.156.240.176,0,0,2,1,1,0,,train,0.0008412588,0
pay_5641b689304448,cust_008067,mch_0092,utilities,high,2026-08-01 06:06:22.285196174,4685.38,netbanking,dev_c6ab8a9629,121.196.172.73,0,0,2,1,1,0,,train,0.8198274,0
pay_abf5e243ffe640,cust_008067,mch_0092,utilities,high,2026-08-01 06:06:38.795585102,2755.73,emi,dev_c6ab8a9629,121.196.172.73,0,0,3,2,2,0,,train,0.75974035,0
pay_c8954bd2f99241,cust_004054,mch_0082,food_delivery,low,2026-08-01 06:06:45.143694097,188.71,netbanking,dev_9b4f42efb7,165.156.240.176,0,0,3,2,2,0,,train,0.012252789,0
pay_17f3854aaa1a45,cust_007616,mch_0213,food_delivery,low,2026-08-01 06:06:48.135695949,162.63,upi,dev_e9773f6fb9,132.174.102.148,1,0,2,1,1,0,,train,0.0020738265,0
pay_ff6762002a5949,cust_007186,mch_0095,saas,low,2026-08-01 06:06:55.000000000,289.64,upi,dev_20332ec33a,198.15.81.57,1,0,1,0,0,0,,train,0.0010934185,0
pay_64715ae864c344,cust_004054,mch_0082,food_delivery,low,2026-08-01 06:07:12.440896576,102.69,upi,dev_9b4f42efb7,165.156.240.176,0,1,4,3,3,0,,train,0.0121652065,0
pay_3c5e773483814d,cust_007616,mch_0213,food_delivery,low,2026-08-01 06:07:56.777886286,409.84,upi,dev_e9773f6fb9,132.174.102.148,1,1,3,2,2,0,,train,0.21696404,0
pay_99fb541d4f9045,cust_004054,mch_0082,food_delivery,low,2026-08-01 06:08:13.281900671,73.52,card,dev_9b4f42efb7,165.156.240.176,0,0,5,4,4,0,,train,0.011648557,0
pay_e7b16cb0c3c740,cust_000866,mch_0067,travel,low,2026-08-01 06:09:05.000000000,1833.52,card,dev_da0ec59547,9.77.142.14,0,0,1,0,0,0,,train,0.01985071,0
pay_7dd64b3dbaa342,cust_004964,mch_0078,utilities,low,2026-08-01 06:09:34.000000000,445.94,card,dev_d6b7dc3ac2,3.45.254.169,0,0,1,0,0,0,,train,0.0026473652,0
pay_ab7052a80f6d41,cust_007317,mch_0080,travel,low,2026-08-01 06:09:47.000000000,396.8,netbanking,dev_8c3b3b52af,155.251.203.23,1,0,1,0,0,0,,train,0.0029247927,0
pay_75f3ecee6b5847,cust_000441,mch_0014,utilities,low,2026-08-01 06:09:55.000000000,621.91,upi,dev_07a5bae1be,99.204.78.188,0,0,1,0,0,0,,train,0.009832033,0
pay_0ebc86cfa8354d,cust_006221,mch_0087,ecommerce,low,2026-08-01 06:10:05.519864557,235.64,upi,dev_70d0f9f0a0,83.139.88.149,0,1,1,0,0,0,,train,0.00065996393,0
pay_e3cb49ad70f140,cust_004054,mch_0082,food_delivery,low,2026-08-01 06:11:07.023348747,184.93,netbanking,dev_9b4f42efb7,165.156.240.176,0,0,6,5,5,0,,train,0.08635131,0
pay_7e747c4c7b5641,cust_008067,mch_0092,utilities,high,2026-08-01 06:11:30.257796206,4629.69,upi,dev_c6ab8a9629,121.196.172.73,0,0,4,3,3,1,,train,0.9842832,1
pay_621ecc54739a4b,cust_005990,mch_0055,ecommerce,medium,2026-08-01 06:12:22.000000000,1536.57,card,dev_9db51cdd1d,99.204.78.188,0,0,1,0,1,0,,train,0.12937723,0
pay_3e067f4a351d4b,cust_000734,mch_0065,ecommerce,low,2026-08-01 06:12:31.042542502,368.77,card,dev_0bb13aa44a,146.94.76.136,1,0,1,0,0,0,,train,0.0017273353,0
pay_0821ac39b96b4e,cust_008067,mch_0092,utilities,high,2026-08-01 06:12:50.454208637,1677.74,card,dev_c6ab8a9629,121.196.172.73,0,0,5,4,4,0,,train,0.7291184,0
pay_6e27f5a6f4974f,cust_006372,mch_0123,saas,low,2026-08-01 06:12:51.000000000,1594.21,upi,dev_04d48e3cf6,211.105.41.194,0,0,1,0,0,0,,train,0.02301404,0
pay_c573acfc73cb47,cust_007616,mch_0213,food_delivery,low,2026-08-01 06:13:24.197276140,1085.89,upi,dev_e9773f6fb9,132.174.102.148,1,0,4,3,3,0,,train,0.3311346,0
pay_5d39f3517d1940,cust_008349,mch_0172,saas,low,2026-08-01 06:13:44.000000000,503.89,upi,dev_5784612489,173.69.189.170,0,0,1,0,0,0,,train,0.0076781483,0
pay_1216b4762faa40,cust_004249,mch_0032,education,low,2026-08-01 06:13:48.000000000,1028.99,netbanking,dev_22d9e747cc,213.206.194.81,0,0,1,0,0,0,,train,0.019085407,0
pay_d4695b07c5bc42,cust_001902,mch_0034,ecommerce,medium,2026-08-01 06:16:01.000000000,1181.86,upi,dev_732391fd4c,56.34.32.151,0,0,1,0,0,0,,train,0.029038688,0
pay_2b680786db8a48,cust_008797,mch_0054,travel,high,2026-08-01 06:16:07.000000000,289.53,upi,dev_0a2684c635,6.72.102.124,0,0,1,1,0,0,,train,0.004576546,0
pay_6f476a1381db42,cust_007012,mch_0199,saas,low,2026-08-01 06:16:49.000000000,397.67,upi,dev_5f12aab541,172.13.198.10,0,0,1,0,0,0,,train,0.0019467776,0
pay_4329eeeec0a44f,cust_007616,mch_0213,food_delivery,low,2026-08-01 06:18:13.154431522,535.45,card,dev_e9773f6fb9,132.174.102.148,1,0,5,4,4,0,,train,0.36800766,0
pay_4e93e2cc42b247,cust_002229,mch_0038,gaming,low,2026-08-01 06:19:14.000000000,425.75,card,dev_bee50f52d9,202.135.130.38,0,0,1,0,0,0,,train,0.0024705094,0
pay_b6ea867f5f454b,cust_000512,mch_0077,education,medium,2026-08-01 06:19:29.000000000,355.4,card,dev_b08b79ba35,139.142.246.218,0,0,1,0,0,0,,train,0.003671117,0
pay_1ae57346b4c445,cust_002044,mch_0095,saas,low,2026-08-01 06:19:34.000000000,342.23,netbanking,dev_17c0846478,160.247.197.154,0,0,1,0,0,0,,train,0.0007923836,0
pay_b07b14a452944e,cust_007419,mch_0137,utilities,low,2026-08-01 06:20:04.000000000,652.18,upi,dev_637c3cd67e,133.39.1.217,0,0,1,0,0,0,,train,0.010131196,0
pay_fce3d03cc6b547,cust_004119,mch_0107,ecommerce,low,2026-08-01 06:21:09.000000000,161.51,netbanking,dev_45465b196e,137.228.237.137,0,0,1,0,0,0,,train,0.00028827452,0
pay_bcd6b65f5e4844,cust_004054,mch_0082,food_delivery,low,2026-08-01 06:21:33.300005174,72.38,upi,dev_9b4f42efb7,165.156.240.176,0,1,7,6,6,0,,train,0.06265436,0
pay_b10bd0d152a44a,cust_000806,mch_0177,ecommerce,medium,2026-08-01 06:22:18.000000000,320.63,card,dev_3365e9ae3e,162.53.57.138,0,0,1,0,0,0,,train,0.0061673843,0
pay_7809a5b1e56044,cust_006221,mch_0087,ecommerce,low,2026-08-01 06:22:58.351809302,452.52,wallet,dev_70d0f9f0a0,83.139.88.149,0,0,2,1,1,0,,train,0.032324065,0
pay_0851bc4b3f4845,cust_005464,mch_0091,ecommerce,low,2026-08-01 06:23:08.000000000,923.84,upi,dev_783ce2d173,179.215.170.182,0,0,1,0,0,0,,train,0.0110306665,0
pay_4577b69d20c64f,cust_007616,mch_0213,food_delivery,low,2026-08-01 06:23:31.358571933,112.67,netbanking,dev_e9773f6fb9,132.174.102.148,1,0,6,5,5,0,,train,0.050595928,0
pay_8a734a40f38b4d,cust_006221,mch_0087,ecommerce,low,2026-08-01 06:23:35.098806449,526.71,card,dev_70d0f9f0a0,83.139.88.149,0,0,3,2,2,0,,train,0.08108287,0
pay_5def6a55ffc94b,cust_008642,mch_0013,utilities,low,2026-08-01 06:23:36.229976110,1128.55,netbanking,dev_baabc22a6c,85.229.163.89,0,0,1,0,0,0,,train,0.006901488,0
pay_5bb049852d364c,cust_002135,mch_0019,utilities,low,2026-08-01 06:24:19.000000000,790.81,netbanking,dev_625c0201c4,216.241.101.224,0,0,1,0,0,0,,train,0.0022210502,0
pay_1b1afb3589874a,cust_007616,mch_0213,food_delivery,low,2026-08-01 06:24:43.609186016,291.85,card,dev_e9773f6fb9,132.174.102.148,1,0,7,6,6,0,,train,0.036879577,0
pay_d8a4241e8db440,cust_008642,mch_0013,utilities,low,2026-08-01 06:24:45.345577804,407.0,upi,dev_baabc22a6c,85.229.163.89,0,0,2,1,1,0,,train,0.0026476246,0
pay_6965205c0b134c,cust_003397,mch_0008,food_delivery,low,2026-08-01 06:24:57.000000000,1484.5,card,dev_09a771a0c1,189.95.49.81,0,0,1,0,0,0,,train,0.010163204,0
pay_6e7a86c2d97e49,cust_007541,mch_0010,utilities,low,2026-08-01 06:25:07.000000000,1951.08,upi,dev_b75fcdbcca,202.137.95.217,0,0,1,0,0,0,,train,0.057990354,0
pay_fa0f093315194a,cust_004101,mch_0025,gaming,medium,2026-08-01 06:25:37.000000000,667.21,card,dev_d9a1570586,217.58.89.88,0,0,2,0,0,0,,train,0.0061197523,0
pay_ff45fab86e4846,cust_008067,mch_0092,utilities,high,2026-08-01 06:26:09.036682417,2308.38,upi,dev_c6ab8a9629,121.196.172.73,0,0,6,5,5,0,,train,0.63261926,0
pay_f28d22ba5e0f46,cust_001078,mch_0046,saas,medium,2026-08-01 06:26:30.000000000,518.91,card,dev_834fa51007,73.166.90.170,0,0,1,0,0,0,,train,0.0059321295,0
pay_52d0eaa5375543,cust_003336,mch_0020,utilities,low,2026-08-01 06:27:00.000000000,2121.61,upi,dev_d7096c0fcb,186.158.6.79,0,0,1,0,0,0,,train,0.09352712,0
pay_6c7f266f99d04c,cust_008067,mch_0092,utilities,high,2026-08-01 06:27:25.504576490,3818.01,upi,dev_c6ab8a9629,121.196.172.73,0,0,7,6,6,1,,train,0.9918445,1
pay_cad6e3d0bbaf4a,cust_003397,mch_0145,travel,low,2026-08-01 06:27:27.000000000,708.9,netbanking,dev_09a771a0c1,189.95.49.81,0,1,2,1,1,0,,train,0.04845229,0
pay_474235c302764f,cust_006533,mch_0084,utilities,low,2026-08-01 06:27:41.000000000,246.15,card,dev_054115058c,63.120.111.215,0,0,1,0,0,0,,train,0.00042216547,0
pay_8829dd7e9f6f42,cust_004054,mch_0082,food_delivery,low,2026-08-01 06:28:13.438780665,93.27,upi,dev_9b4f42efb7,165.156.240.176,0,0,8,7,7,0,,train,0.032811586,0
pay_6dbfd612634c47,cust_007273,mch_0218,food_delivery,low,2026-08-01 06:28:47.000000000,176.89,upi,dev_8bb2f71b78,144.163.140.123,0,0,1,0,0,0,,train,0.0023243332,0
pay_280be97c780247,cust_004054,mch_0082,food_delivery,low,2026-08-01 06:28:51.466325015,72.44,upi,dev_9b4f42efb7,165.156.240.176,0,0,9,8,8,0,,train,0.011232491,0
pay_933032ffc86d47,cust_002560,mch_0018,saas,low,2026-08-01 06:29:22.000000000,5297.53,upi,dev_631230ced5,29.2.79.10,0,0,1,0,0,0,,train,0.0037599516,0
pay_ad404ee57a234e,cust_007616,mch_0213,food_delivery,low,2026-08-01 06:29:35.842805886,227.45,card,dev_e9773f6fb9,132.174.102.148,1,0,8,7,7,0,,train,0.028307194,0
pay_6fb4ce797ff348,cust_000734,mch_0065,ecommerce,low,2026-08-01 06:29:37.181028203,572.98,upi,dev_0bb13aa44a,146.94.76.136,1,0,2,1,1,0,,train,0.057858247,0
pay_796a8087a9d842,cust_008067,mch_0092,utilities,high,2026-08-01 06:29:38.227465575,1429.26,card,dev_c6ab8a9629,121.196.172.73,0,0,8,7,7,1,,train,0.9703686,1
pay_bd58a777576444,cust_008892,mch_0195,travel,low,2026-08-01 06:29:58.000000000,344.04,wallet,dev_bbb5e0d333,215.52.30.40,0,0,1,0,0,0,,train,0.00055785937,0
pay_3cd2a30bd88448,cust_008173,mch_0085,gaming,medium,2026-08-01 06:30:32.000000000,159.65,netbanking,dev_a06932208e,64.136.140.23,0,0,1,0,0,0,,train,0.0017119403,0
pay_d84caeb85f864a,cust_005235,mch_0102,education,low,2026-08-01 06:31:04.000000000,2746.17,netbanking,dev_e687c4fce7,122.254.145.77,0,0,1,0,0,0,,train,0.08012884,0
pay_99b53142dd4c43,cust_005716,mch_0232,gaming,low,2026-08-01 06:31:33.000000000,2062.31,upi,dev_0740d09fb4,107.1.198.171,0,0,1,0,0,0,,train,0.11297844,0
pay_50ee9a75c99546,cust_008999,mch_0100,saas,low,2026-08-01 06:32:26.000000000,319.89,netbanking,dev_34419f227b,95.161.181.254,1,0,1,0,0,0,,train,0.0069830664,0
pay_6394a3c7e86645,cust_007771,mch_0061,utilities,low,2026-08-01 06:32:28.000000000,227.67,wallet,dev_0ad1ccb9b8,36.97.182.164,0,0,1,0,0,0,,train,0.0042530154,0
pay_1fea55a13e704b,cust_004746,mch_0216,utilities,low,2026-08-01 06:32:53.000000000,1349.71,upi,dev_68be29ac44,213.106.50.132,0,0,1,0,0,0,,train,0.0062243505,0
pay_50f3065cf8904b,cust_004446,mch_0172,saas,low,2026-08-01 06:32:56.000000000,192.62,netbanking,dev_618bfe04db,148.63.103.79,0,0,1,0,0,0,,train,0.00029245295,0
pay_e775d7d71a7e4f,cust_002562,mch_0147,utilities,low,2026-08-01 06:33:53.000000000,700.31,card,dev_18a49946c9,113.78.65.128,0,0,1,0,0,0,,train,0.0034284503,0
pay_be1840cc5b6448,cust_006174,mch_0209,utilities,medium,2026-08-01 06:34:53.000000000,153.06,upi,dev_0200b1c01a,106.42.55.85,0,0,1,0,0,0,,train,0.00015113573,0
pay_9d9b3ccb0d8a41,cust_005313,mch_0167,ecommerce,medium,2026-08-01 06:35:03.000000000,480.07,upi,dev_cd9c31fd67,213.141.155.107,1,0,1,0,0,0,,train,0.017671056,0
pay_242dcf7e635346,cust_005789,mch_0136,education,high,2026-08-01 06:35:33.000000000,657.61,netbanking,dev_ca5f33fc50,104.55.231.246,0,0,1,0,0,0,,train,0.055105038,0
pay_f9a2a5dd83314b,cust_005813,mch_0204,education,medium,2026-08-01 06:36:47.000000000,69.63,upi,dev_fc5bceade1,98.138.196.155,1,1,1,0,0,0,,train,0.000999563,0
pay_8c6c85421e8242,cust_003557,mch_0076,ecommerce,low,2026-08-01 06:36:59.000000000,3021.86,card,dev_9efc451577,6.165.245.191,0,0,1,0,0,0,,train,0.08138826,0
pay_9702e643f65641,cust_006481,mch_0047,utilities,low,2026-08-01 06:37:16.000000000,529.95,card,dev_3ed1144c1b,141.110.2.171,0,0,1,0,0,0,,train,0.0010115803,0
pay_bc96bcec5d4341,cust_002108,mch_0172,saas,low,2026-08-01 06:39:14.000000000,1031.94,upi,dev_512892fd62,66.17.146.169,0,0,1,0,0,0,,train,0.0107685905,0
pay_6548c090adf749,cust_002692,mch_0111,education,low,2026-08-01 06:39:26.000000000,16263.89,card,dev_ecd661c6e5,143.123.234.18,0,0,1,0,0,0,,train,0.0065976484,0
pay_1f5e9df2ccea46,cust_004535,mch_0096,food_delivery,low,2026-08-01 06:39:27.000000000,397.05,card,dev_bb2c369c7b,59.203.164.174,1,0,1,0,0,0,,train,0.0017985104,0
pay_894c25a84ca046,cust_002632,mch_0023,utilities,low,2026-08-01 06:41:02.000000000,2263.83,upi,dev_85dc167a5a,25.86.238.13,0,0,1,0,0,0,,train,0.07245563,0
pay_45f57da389af48,cust_002032,mch_0195,travel,low,2026-08-01 06:41:13.000000000,827.19,emi,dev_4b06e7b25a,130.180.112.99,1,0,1,0,0,0,,train,0.009636897,0
pay_6720689949774f,cust_006654,mch_0029,food_delivery,low,2026-08-01 06:43:49.000000000,1050.12,card,dev_633eccac19,128.105.48.180,0,0,1,0,0,0,,train,0.004495718,0
pay_4f7b1373c4a545,cust_000008,mch_0177,ecommerce,medium,2026-08-01 06:43:53.000000000,45.69,card,dev_953e6f7b87,106.80.79.210,0,0,1,0,0,0,,train,0.00066073926,0
pay_29c0923c8df848,cust_006238,mch_0060,travel,medium,2026-08-01 06:44:08.000000000,513.6,card,dev_fde21b1871,87.182.195.79,0,0,1,0,0,0,,train,0.008447221,0
pay_48a095de730f40,cust_005266,mch_0062,gaming,low,2026-08-01 06:44:31.000000000,1145.49,emi,dev_db83c0a254,33.248.240.230,0,0,1,0,0,0,,train,0.0064828866,0
pay_d96fad8cf87d4b,cust_005207,mch_0112,food_delivery,low,2026-08-01 06:45:00.000000000,354.39,card,dev_30af357da4,108.187.144.126,0,0,1,0,0,0,,train,0.0005816682,0
pay_8ee8838ba0db40,cust_007270,mch_0076,ecommerce,low,2026-08-01 06:46:59.000000000,1943.8,upi,dev_1ed7afc555,7.59.47.29,0,1,1,0,0,0,,train,0.08606772,0
pay_f646c10fefe64e,cust_005826,mch_0237,saas,medium,2026-08-01 06:47:47.000000000,383.58,upi,dev_b08faa3b9e,125.199.147.113,0,0,1,0,0,0,,train,0.0040883846,0
pay_efa41b11139b47,cust_004401,mch_0219,education,low,2026-08-01 06:48:06.000000000,240.14,card,dev_78882504fb,4.82.47.176,1,0,1,0,0,0,,train,0.0022134031,0
pay_1c4e2742bc1f47,cust_004474,mch_0005,travel,medium,2026-08-01 06:50:55.000000000,1523.12,card,dev_52e2909cfc,111.131.89.101,0,0,1,0,0,0,,train,0.086867645,0
pay_e97c733b357f46,cust_005759,mch_0036,education,low,2026-08-01 06:51:19.000000000,3482.05,card,dev_697b28b5cf,130.199.228.88,0,0,1,0,0,0,,train,0.024126414,0
pay_e1b3067cfe5848,cust_004770,mch_0114,ecommerce,low,2026-08-01 06:53:01.000000000,864.85,card,dev_34dbfbed05,55.34.124.27,1,0,1,0,0,0,,train,0.0026030615,0
pay_dd487d6a57894f,cust_001018,mch_0080,travel,low,2026-08-01 06:55:19.000000000,331.65,card,dev_3e29fb2ff2,120.156.152.78,0,0,1,0,0,0,,train,0.0010031664,0
pay_ca12a8d7e62a44,cust_002225,mch_0076,ecommerce,low,2026-08-01 06:55:38.000000000,866.23,upi,dev_7fadec3ec5,111.178.227.41,1,0,1,0,0,0,,train,0.0053097643,0
pay_98773de9c9c34a,cust_007173,mch_0002,saas,medium,2026-08-01 06:55:43.000000000,426.69,upi,dev_88bdc80818,34.225.3.20,0,0,1,0,0,0,,train,0.0026025763,0
pay_2f2afd1f18d341,cust_001432,mch_0220,education,low,2026-08-01 06:55:46.000000000,495.41,netbanking,dev_df5d9b500e,37.56.106.175,0,0,1,0,0,0,,train,0.014123841,0
pay_7966333ed46c43,cust_008827,mch_0113,food_delivery,low,2026-08-01 06:55:59.000000000,300.31,emi,dev_939a55d636,37.126.253.119,0,0,1,0,0,0,,train,0.0015007756,0
pay_559681ba600d42,cust_006982,mch_0094,saas,medium,2026-08-01 06:56:39.000000000,570.5,card,dev_5a317a9e84,195.138.35.151,1,0,1,0,0,0,,train,0.015779192,0
pay_a7c8338df26948,cust_001050,mch_0198,utilities,low,2026-08-01 06:56:42.000000000,263.41,upi,dev_b8c96b296c,166.32.140.135,0,0,1,0,0,0,,train,0.0008854699,0
pay_72e528b7dfc14f,cust_000323,mch_0141,saas,low,2026-08-01 06:59:38.000000000,157.6,netbanking,dev_e099cbe46b,23.156.249.0,0,0,1,0,0,0,,train,0.0018821233,0
pay_c8b33a7ab97c47,cust_001290,mch_0192,ecommerce,low,2026-08-01 06:59:40.000000000,405.95,netbanking,dev_7747888776,134.213.73.134,0,0,1,0,0,0,,train,0.0011035223,0
pay_a1748ba4708f43,cust_002100,mch_0137,utilities,low,2026-08-01 07:00:12.000000000,259.99,upi,dev_84ed60cacb,8.253.111.71,1,0,1,0,0,0,,train,0.0020225672,0
pay_6b48ff77b9ee42,cust_008942,mch_0149,food_delivery,low,2026-08-01 07:00:33.000000000,4284.6,upi,dev_e48731c05f,177.197.61.179,0,0,1,0,0,0,,train,0.045176826,0
pay_41bfa1ab7b864a,cust_005859,mch_0190,gaming,low,2026-08-01 07:00:55.000000000,448.39,netbanking,dev_7c74a295f6,47.103.78.56,0,0,1,0,0,0,,train,0.0010413632,0
pay_890716bd330044,cust_004517,mch_0036,education,low,2026-08-01 07:01:59.000000000,623.46,netbanking,dev_e9729180a3,1.84.246.212,1,1,1,0,0,0,,train,0.011707925,0
pay_8001951568bf48,cust_007160,mch_0017,saas,low,2026-08-01 07:02:08.000000000,526.99,card,dev_43c5d6a308,4.106.200.152,0,0,1,0,0,0,,train,0.0014190619,0
pay_03c541e41acd44,cust_007034,mch_0122,saas,low,2026-08-01 07:03:14.186196270,1521.09,upi,dev_f3b3f5d8aa,126.198.6.87,0,1,1,0,0,0,,train,0.007542896,0
pay_a053fb64491b45,cust_007298,mch_0071,ecommerce,medium,2026-08-01 07:03:30.000000000,1715.63,upi,dev_b6ae9e090c,29.77.210.153,0,0,1,0,0,0,,train,0.041484877,0
pay_818812ae3c0f42,cust_004977,mch_0029,food_delivery,low,2026-08-01 07:03:30.209377468,428.72,card,dev_c7de3e6dd8,66.38.29.24,0,0,1,0,0,0,,train,0.0017940985,0
pay_71fcba2cc30945,cust_003218,mch_0039,gaming,low,2026-08-01 07:03:34.000000000,171.83,upi,dev_b0eb97ceba,68.61.21.121,0,0,1,0,0,0,,train,0.0009916065,0
pay_aa676847607440,cust_007060,mch_0161,education,low,2026-08-01 07:03:43.202657501,970.38,upi,dev_42d8546383,34.238.181.202,0,0,1,0,0,0,,train,0.013205543,0
pay_a8c1a2950b294d,cust_007890,mch_0027,saas,low,2026-08-01 07:04:49.000000000,400.3,card,dev_f112963e58,62.238.13.207,0,0,1,0,0,0,,train,0.0008082835,0
pay_ae7ba31a500a46,cust_001299,mch_0045,saas,low,2026-08-01 07:04:49.000000000,419.42,upi,dev_fc5309dd05,92.109.151.40,0,0,1,0,0,0,,train,0.0014532198,0
pay_8f1707c1bc4149,cust_004467,mch_0039,gaming,low,2026-08-01 07:05:22.000000000,51.92,card,dev_72ac451945,218.253.146.190,1,0,1,0,0,0,,train,0.00079147535,0
pay_abd639a473ac4f,cust_007060,mch_0161,education,low,2026-08-01 07:05:32.613078541,637.86,card,dev_42d8546383,34.238.181.202,0,0,2,1,1,0,,train,0.028206116,0
pay_ac1dba18891142,cust_006834,mch_0196,saas,low,2026-08-01 07:05:44.000000000,792.77,netbanking,dev_7c0770c5a6,126.135.74.105,0,0,1,0,0,0,,train,0.001421839,0
